Actual,Predicted,BERT Precision,BERT Recall,BERT F1,ROUGE-1,ROUGE-2,ROUGE-L,ROUGE-Lsum,BLEU Score,Precision -finetune,Recall -finetune,F1 -finetune,ROUGE-1 -finetune,ROUGE-2 -finetune,ROUGE-L -finetune,ROUGE-Lsum -finetune,BLEU Score -finetune
"Chancellor faces calls to rule out further tax cuts for the UK's top earners .He dodged questions over plans to offer more help to £50,000 plus salaries .Instead he focused on raising the amount of tax-free income to £12,500 .Labour plans to impose 50 per cent tax rate on salaries of £150,000 or more .The current rate for the top tax bracket is 45p with basic standing at 20p .","Labour are'stunningly sceptical' of the idea of a tax cut for the top earners. Labour of being a ""fake party"", he said: ""It's a fake party. Chris Leslie's response to Sky News's questions Britain and the EU would be 'as good as any deal we have had in the past'. Britain.' SNP is disturbing. SNP's deputy leader. The Chancellor of the Exchequer has accused the Liberal Democrat leader of 'running scared' of a debate on the economy with himself and Danny Alexander.",0.73030686378479,0.766026735305786,0.74774044752121,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.225351604582595,0.835329711437225,0.874233245849609,0.854338824748993,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.260146968903763
Sunderland face a fight to remain in the Premier League after poor season .The Black Cats sit only three points above the drop zone .Strugglers fell to humiliating 4-1 loss against Crystal Palace last weekend .Sunderland are without a game this weekend before they travel to Stoke .,Jermain Defoe posted a photo via his Instagram page which showed him enjoying a game of Basketball. The striker is in the middle of a Premier League relegation battle as they struggle for form. The Black Cats are without a game this weekend and have a tough run-in.,0.781567394733429,0.806946098804474,0.79405403137207,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.468676687666291,0.71226954460144,0.801305711269379,0.754168808460236,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.250987969043776
Manny Pacquiao fights Floyd Mayweather at the MGM Grand on May 2 .Pacquiao took to Instagram on Thursday to thank Spike Lee and Tito Mikey .36-year-old was also visited by  NBA legend Karl Malone at his boxing gym .,Mikey for their support Mayweather has been a huge supporter of Pacquiao's since he was a child. Freddie Roach. Mayweather fights. Floyd is a better fighter. Floyd have a lot more power than he did in 2010.' Floyd Mayweather fans in the world and I know that he will be a great fighter. Floyd Mayweather has confirmed he will fight Manny Pacquiao in Las Vegas on May 2.,0.750880897045136,0.778063178062439,0.764230370521545,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.272950592289554,0.799399316310883,0.897915005683899,0.845798134803772,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.305798250917832
Scientists say early DNA-like fragments guided their own growth .They claim the process can drive the formation of chemical bonds .These connect short DNA chains to form long ones for life to evolve .This self-assembly capability has been shown to take place in RNA .,DNA-like fragments may have come with 'instructions' that guided their growth into complex life forms 4 billion years ago. DNA. DNA. demonstrating that RNA chains are a more complex product of chemical reactions. DNA is a molecule that is a single strand of DNA that is a single molecule. DNA molecules were able to self-organise and form complex structures. Scientists have discovered that the first RNA molecules were formed by spontaneous self-assembly of DNA fragments.,0.809246122837067,0.849909722805023,0.829079627990723,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.334629340659785,0.687115073204041,0.769443154335022,0.725952446460724,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.213854868252585
"The Queen's granddaughter is vying for a spot on Team GB in 2016 .She gave birth to her daughter, Mia Grace, in January last year .To regain her fitness Zara, 33, uses an exercise bike every morning .She sticks to a healthy diet and also goes swimming and cycling .","Zara Phillips, who is a member of Team GB at the Rio Olympics, has revealed how she got her fitness back after the birth of her first child Mia Grace. brisk walk before she gets ready for work. Zara is a former Olympic silver medallist and has been a member of the British team since the age of 16. Zara to follow in her footsteps. Shetland ponies. Kate is due to be born in April. Princess Charlotte of Wales has been named the new Princess of Wales by the Queen.",0.770925462245941,0.803932189941406,0.78708291053772,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.181952979404751,0.788520216941834,0.866109490394592,0.825495660305023,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.225456347402496
"Paul and Laura Elliott met half way round at St Katharine Docks .Ceremony was witnessed by 80 guests .Pair ran across finish line under a shower of confetti .Returned to scene of ceremony for party later on .Raised £7,000 for Cancer Research in honour of Paul's father .","London Marathon together to raise money for Cancer Research UK Paul and I have been together for a long time and we have always been very close. Paul, who is from the Isle of Man, said: 'It was a really emotional day. Paul and Laura's memory live on. Laura and Paul ran the first half of the marathon separately before meeting half way round at St Katharine Docks Laura and Paul married in October 2012 and have been married for a year. Laura and Paul have raised more than £20,000 for the British Cancer Research Foundation.",0.75628125667572,0.777666509151459,0.766824841499329,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.265485811070359,0.711734056472778,0.755153238773346,0.732801079750061,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.169601825864563
"Interest in the hit BBC series Poldark has given Cornwall's tourism and housing market a boost .Estate agents said they have seen a rise in interest from fans who are interested in purchasing a second home .Beachfront property near Portreath has seven bedrooms, six reception rooms and seven bathrooms .","a'significant' demand for holiday homes in the county. Ross Poldark (pictured) is pictured in the summer cottage. Smugglers Cottage has a master bedroom with a king-size bed. Cornwall a boost. John’s Cove. Cornwall has a rich history of maritime history, including the infamous 'Poldark' Cornwall scenery and history in making Cornwall a desirable destination. smuggled in from other countries. Fowey's population of around 2,000, it's not surprising that the toilets are out of use. Caffa Mill, the main car park and Readymoney Cove are all owned by the council. Fowey council has been unable to take over the ownership. Paisley could do it for free, it would be worth it. A bid to save £20,000 by relocating toilets in Truro has been rejected by councillors.",0.718504667282105,0.781637966632843,0.748742878437042,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.187892733056195,0.775151610374451,0.853039383888245,0.812232553958893,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.301438070776683
"Anonymous benefactor donated money to £20million restoration fund .Identity of donor is known to church officials, but is being kept a secret .Laura Brown, head of restoration, had to 'sit down' after reading letter .","Abbey spokesman said: 'The money will be used to repair the collapsing floor and expand the building. Bath landmark.' Bath Abbey. Bath Abbey, and it was a very nice gesture. 'do it'. Bath Abbey's Reverend Prebendary said: 'It's a great feeling to be able to say that we've raised £1.1m for the project.' The Friends of Bath Abbey has raised more than £1m for the Abbey's Footprint project.",0.713259816169739,0.740829348564148,0.726783215999603,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.111956983973416,0.755556881427765,0.818367421627045,0.785708904266357,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.167354843073593
Tim Swiel spent four months on loan at Harlequins earlier this season .The 23-year-old featured in the European Champions Cup and LV= Cup .The fly-half will return to the club on a full-time contract next season .,Harlequins fly-half Tim Swiel will return to the club next season. Swiel spent four months on loan with Quins earlier this term.,0.92866975069046,0.838609099388123,0.881344616413116,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.425581361785289,0.770578145980835,0.833590745925903,0.800846874713898,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.275416794186007
Aston will face Arsenal in the FA Cup final at Wembley on May 30 .Shay Given started for Villa in their 2-1 semi-final victory against Liverpool .Villa travel to the Etihad to play Manchester City on Saturday .,Shay Given will keep his place in Aston Villa's side for the FA Cup final against Arsenal. The Republic of Ireland goalkeeper is putting Brad Guzan under pressure for the No 1 jersey. Guzan was said to be hurting after missing out on the semi-final victory over Liverpool.,0.790488243103027,0.815203070640564,0.802655458450317,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.45111179937987,0.754800081253052,0.834631085395813,0.792710781097412,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.261509888908002
"Former NFL cornerback Will Allen and his business partner Susan Daub are facing civil fraud charges from federal regulators .They allegedly reaped over $31 million in a Ponzi scheme that promised high returns to investors from funding loans to cash-strapped pro athletes .Allen, 36, was a cornerback in the NFL from 2001 to 2012, playing for the New York Giants and the Miami Dolphins .The SEC said Allen and Daub paid about $20 million to investors but received only around $13 million in loan repayments from athletes .To make up the gap they paid investors with other investors' money rather than actual profits on the investments, the agency said .","Allen, who was a former NFL player, is accused of allegedly swindling investors out of more than $31 million. Allen's business partner. loans, but they were not. American dream.' Daub'sold a 'fake' company to investors in exchange for a 'fake' company' Allen and Daub’s money went. The SEC has filed a lawsuit against a Florida man who allegedly posed as a 'financial adviser' to investors in a Ponzi scheme.",0.801243662834168,0.787739872932434,0.794434368610382,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.499030789485424,0.896044611930847,0.882579445838928,0.889261066913605,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.488013235716588
"Thief stole sat nav from elderly woman's car after she was injured in crash .Woman, 73, was waiting for an ambulance with husband who has dementia .Suspect was photographed as he fled the scene in Hulme, Manchester .Bearded man was wearing purple shorts and is aged between 30 and 40 .",Man wearing purple shorts was photographed leaving the scene. The 73-year-old woman was waiting for an ambulance with her husband. The thief sneaked into her car and stole the black Garmin device.,0.850265324115753,0.783150315284729,0.81532895565033,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.584830876408124,0.790927469730377,0.824536025524139,0.807382166385651,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.272180825858737
"Sarkozy faces charges over funding of failed 2012 bid to retain presidency .Declared that 'hope has been reborn' after huge gains in regional elections .But just days later, he is pictured being driven to a financial court hearing .",Francois Hollande was elected in 2012.,0.753548860549927,0.651063799858093,0.698567509651184,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.264313283092183,0.786945939064026,0.830896437168121,0.808324158191681,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.224154649797578
Manny Pacquiao will take on Floyd Mayweather at the MGM Grand in Las Vegas on Saturday .The Filipino boxer is one of the biggest stars in the world of sport after a series of big fights .Pacquiao spent his early years boxing in Manila in the Philippines and was pictured training as a 17-year-old .Pictures taken in 1996 show Pacquiao training at the LM Gym in Manila before he became a star .The 36-year-old arrived in Las Vegas on Tuesday after a 270-mile journey from Los Angeles on his luxury bus .CLICK HERE for all the latest Manny Pacquiao vs Floyd Mayweather news .,"Filipino, who has been a professional for more than a decade. FIlipino boxer of the year award three times in a row. Las Vegas Floyd Mayweather and Manny Pacquiao in a ring. Manila gym, Pacquiao was a teenager when he won his first 10 professional bouts - all of which were in 1995. Mayweather and Pacquiao will be battling for Las Vegas show on Friday night, but the fight has been postponed. Mayweather is a huge threat to Pacquiao's title hopes. Los Angeles home on Monday night Las Vegas airport to land in Las Vegas on Monday a tribute to boxing legend's life",0.798826575279236,0.792996466159821,0.795900821685791,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.536163079724772,0.809040427207947,0.819710612297058,0.814340591430664,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.549403940939943
"Ricky Woolaston, 35, posed as engineer to break into students' homes .Stole laptops and phones in order to feed his drug habit, court told .Was caught after leaving behind charge sheet with name and address on .","Ricky Woolaston, 35, posed as a university maintenance engineer to gain access to students' homes. But he was easily tracked down by police after he left behind his bag at the scene of one of the crimes. Officers searched the rucksack and found it contained a police charge sheet from a previous offence.",0.816358625888824,0.825480401515961,0.820894122123718,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.324193978934163,0.817152380943298,0.876959085464478,0.846000015735626,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.215140107399065
Photos capture spectacular moment goose narrowly avoids fox's jaw .The sly animal is seen leaping in his bid to bring down the large bird .Action-packed photos captured by Roger Byng in Gloucester wetlands .,"Roger Byng, 67, was capturing the action on the Wetlands surrounding the Severn estuary in Slimbridge, Gloucester.",0.779754102230072,0.726269841194153,0.752062320709229,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.231793205656478,0.794354200363159,0.901107132434845,0.844369947910309,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.297090587561033
"When a user receives a call, Hello will show them info about who’s calling .This includes any public information collated from their Facebook profile .Hello also shows how many people have blocked an unknown number .Free app is currently in beta and only available on Android devices .",Facebook's data is shared. Facebook. Facebook accounts appear more prominent. Facebook posts and updates from your friends. Hello. Hello isn't installed. a red X. The new feature will be available on Android and iOS devices from the end of the month.,0.774831831455231,0.788102030754089,0.781410574913025,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.423649214816259,0.739714503288269,0.776967883110046,0.757883667945862,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.224604490740546
"Kate Parker is the photographer and mother behind ""Strong is the New Pretty""The photo series shows her messy, wild daughters as they are, Parker said .","Ella."" Ella's home. ""smooth"" and ""pretty,"" but I wanted to get a good picture of the real thing,"" she said. ""who they are."" Parker is proud of their accomplishments. Parker's work, and to see that she's not just a photographer. The teen who won the Miss America pageant in 2012 is a model for the future of the country.",0.720993578433991,0.778908550739288,0.748832941055298,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.214278415757511,0.700849056243897,0.771654486656189,0.734549462795258,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.149255805492884
"Israeli law says the Prime Minister must form his government in less than 42 days .Netanyahu cites government stability and reaching ""agreement on important issues"" as reasons he needs additional time .",Israel's President says Prime Minister Benjamin Netanyahu will get two extra weeks to form a government.,0.865052103996277,0.809635639190674,0.836426973342896,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.223988598112131,0.769773006439209,0.887405514717102,0.824414253234863,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.244126292720374
Queens Park Rangers strode to a 4-1 victory against the Baggies .Joey Barton believes his side can take great confidence from away win .Premier League relegation candidates QPR currently occupy 18th spot .,QPR's 4-1 win at The Hawthorns.,0.809488236904144,0.730709135532379,0.768083989620209,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.0014755705848039,0.771827459335327,0.869643867015839,0.817821145057678,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.24618855729336
"Rajee Narinesingh, one of the victims of 'toxic tush doctor 'Oneal Ron Morris, stepped out showing her new face over the weekend .Rajee was recently treated by Dr Terry Dubrow and Dr Paul Nassif in a process that will be featured on the premiere episode of Botched .This after a 2005 procedure in which her cheeks, chin and lips were injected with cement and tire sealant .","Oneal Ron Morris, who has been charged with a number of counts of 'toxic tush', has been incarcerated since 2005. Botched face. Botched was a'very revealing' process. I think I was a woman. Morris's are a lot more expensive than the other doctors, but they are very good at what they do. ecstatic than I was scared. woman. Oneal Ron Morris injections. The woman who was beaten up by a doctor for a botched procedure has been reunited with her boyfriend.",0.765246033668518,0.755070447921753,0.760124146938324,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.336078459310455,0.826707661151886,0.850707054138184,0.838535726070404,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.34863042270683
Ferrari won the second grand prix of the season in Malaysia .Sebastian Vettel's victory was a shock given Mercedes' strong start .But Ferrari's technical director believes Mercedes will be strong in China .The cooler climate should suit Lewis Hamilton and Nico Rosberg .CLICK HERE for the latest F1 news ahead of the 2015 Chinese Grand Prix .,Ferrari are better than we looked in Melbourne.,0.751360535621643,0.663518488407135,0.704712629318237,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.000970838742219855,0.817947328090668,0.842164695262909,0.829879343509674,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.328781476765696
Barcelona president Josep Maria Bartomeu praises 'leader' Lionel Messi .Bartomeu reveals Messi will always have a place at Barca .Messi scored his 400th career goal for Barca last weekend .CLICK HERE for all the latest Barcelona news .,Josep Maria Bartomeu wants Lionel Messi to stay at Barcelona until he retires. Bartomeu has reiterated the club's stance that Messi will always have a place at the Nou Camp. Messi scored his 400th goal for Barcelona in Saturday's 2-0 victory over Valencia.,0.858173489570618,0.845093309879303,0.851583123207092,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.58942242470206,0.778358459472656,0.829717397689819,0.803217828273773,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.281015894278624
"LA judge reduced bail from $25 million to $10 million for rap producer .On Thursday morning, Knight walked out of court after the hearing .Authorities contend Knight intentionally hit the men, killing Terry Carter, 55, and seriously injuring Cle 'Bone' Sloan .Knight, 49, was a key player in the gangster rap scene that flourished in the 1990s, and his label once listed Dr Dre, Tupac Shakur and Snoop Dogg .","Marion 'Suge' Knight was rushed to hospital for an unspecified medical emergency after a judge ruled on Thursday that he will stand trial on murder and attempted-murder charges. Knight in the head on April 8. Knight fight. Suge Knight's parents seen leaving court after the announcement that their son will stand trial for murder and attempted murder on Thursday. Subpoenaed him. Rapper's face and a broken arm. Knight to the hospital. Knight's face as a'smooth, smoky, smoky, smoky, smoky, smoky, smoky, smoky, smoky, smoky, smoky, smoky, smoky, smoky, smoky, s probation. Las Vegas. Suge Knight snitching allegations. st. louis's st. louis's st. louis's st. louis's st. louis's st. louis's st. louis's st. louis's st. louis's st. louis's st. louis's",0.649565279483795,0.712067604064941,0.679381966590881,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.149293743338108,0.728246331214905,0.762278199195862,0.744873762130737,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.205608806298085
Plans for site for travellers has been approved by East Cheshire Council .This is despite angry neighbours in village of Cledford angry about plans .Grade II listed barn next to hall to be converted into toilets and showers .Full cost of the development was only revealed through Freedom of Information request .,"Cledford residents have to attend. Cledford Hall is a Grade II listed mansion in the village of Cledford in Cheshire. The council has said it will provide a ""very good quality of life"" for the gypsies. ravaged by fire in the 1970s and has been left in a state of disrepair. Bob Moody’s dream is to have a cottage that is a real asset to the community. Bob Moody, who is a resident of the village, and his wife, who lives in the village, Cledford council has said it will not be able to accommodate the caravans if they are positioned three metres apart. Cledford. gypsies, some may be very 'gypsy'. Moody is concerned about. Cheshire East Council, said: 'It’s a shame that the council hasn’t been able to get this right. resentment. Australia and we have to be very careful where we put our money. A new £20m leisure centre in Middlewich has been approved by the council.",0.724273800849915,0.788507521152496,0.755026936531067,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.226891272365903,0.745119333267212,0.806604266166687,0.77464371919632,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.31745279632859
Bayern Munich thrashed Porto 6-1 in the Champions League on Tuesday .Bayern trailed 3-1 after their first leg defeat in Portugal .Manager Pep Guardiola appeared with a tear in his trousers on the sideline .,Barcelona 'flying into the semis',0.669343233108521,0.652445495128632,0.660786330699921,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.00170433245033841,0.759103298187256,0.855947196483612,0.804621636867523,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.253622864942088
"2 minors were sentenced to 10 years in prison, in addition to adults getting life .52 of the 73 defendants were sentenced in absentia .The Virgin Mary Church was burned along with dozens of others in August 2013 .","A court in Egypt has sentenced 71 people to life in prison for their role in the August 2013 burning of a Christian church in the Giza province village of Kafr Hakim, state news reports.",0.748524904251099,0.789443135261536,0.768439650535584,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.410804649931496,0.712620854377747,0.819630146026611,0.762388825416565,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.174872899583699
Arsenal and Liverpool fans left seats empty at kick-off as part of a protest .Supporter groups say they are disgusted at Premier League ticket prices .More protests are expected after the lunchtime kick-off at the Emirates .,"Liverpool said: 'We're not going to sit down, we're going to stand up.'",0.700740337371826,0.67954021692276,0.689977467060089,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.0341022499204936,0.790041744709015,0.91030091047287,0.845918536186218,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.260077034817044
"The CDC says ""the risk to humans is low,"" but, as always, they are preparing for the worst case .You can't get bird flu from eating poultry or eggs .At least 100 people who worked with the sick birds are being monitored for any sign of sickness .So far 3.5 million birds have been euthanized .","CDC officials said the CDC is preparing for the worst, but it's not a threat to humans. Bird Flu cases have been reported since the beginning of the year. CDC. CDC hopes will be available by the end of the year. The CDC said it is also monitoring the health of birds in the area. Clifford said that the poultry industry has been able to get a handle on the problem. The CDC has also recommended that people stay indoors and avoid contact with birds that are infected with the virus. The CDC has warned that the number of cases of swine flu in the United States could rise in the coming months.",0.796376705169678,0.807166039943695,0.801735103130341,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.266788204384799,0.779060661792755,0.820925831794739,0.799445509910584,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.228553344048158
Mateo Musacchio fractured fibula and dislocated ankle during Getafe draw .Santi Cazorla tweeted: 'A lot of best wishes to my friend Mateo'Arsenal midfielder Cazorla and Musacchio played together at Villarreal .,Santi Cazorla tweeted support for Villarreal defender. The Arsenal midfielder played with Musacchio for Villarreal. Musacchio fractured his fibula and dislocated his left ankle. The defender is expected to be sidelined for at least six months.,0.844899654388428,0.84828108549118,0.846587002277374,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.565650901497904,0.76764452457428,0.84658694267273,0.805185437202454,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.283168418146219
"Stephen Gilbert jokes that the dog 'unresolved anger issues' after bite .He is defending a slim majority of 1,312 in St Austell and Newquay .Lib Dems think they could lose 20 seats but still be back in power .","Stephen Gilbert, a Lib Dem MP for Cornwall, who was bitten by a dog on the campaign trail. 'unresolved anger issues', he continued to canvass the area. a'severe' injury. campaign for the Liberal Democrats in Cornwall Westminster, the Lib Dems are focusing on defending their 'perilous' majority in the south of England. Liberal Democrat seats, others held by Labour. Clegg into the 30s or we can get the other parties to sort themselves out. Liberal Democrat decline in support. swept to victory in 2013. Deputy Prime Minister Nick Clegg has said he is ""very disappointed"" with the performance of the Conservatives in the general election.",0.750881910324097,0.812149524688721,0.780314981937408,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.163979186374147,0.789348840713501,0.880072593688965,0.832245528697968,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.2218140666418
"Chris Sussman said particular jokes must go through 'a lot of layers'Cautiousness comes after a 'difficult few years' at the BBC, he added .Made the comments at a Bafta event on free speech and television .",Chris Sussman joined the Corporation after Jonathan Ross and Russell Brand caused outrage by broadcasting a series of answer phone messages they left with Andrew Sachs.,0.777976512908936,0.735766410827637,0.756282925605774,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.325995402001096,0.763401031494141,0.838228821754456,0.799066960811615,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.179586691123614
The University of Kentucky's winning streak was brought to an end Saturday night with a 71-64 loss to the University of Wisconsin .The Wisconsin Badgers will now play Duke for the NCAA tournament title Monday night - their first final since 1941 .A crowd of more than a thousand gathered near UK's Lexington campus Saturday night to mourn the loss .Police in riot gear arrested 31 people at that gathering on charges of public intoxication and disorderly conduct .,"Kentucky campus, the Wildcats were celebrating their loss. Lexington escorted the crowd of angry fans away from the campus. Disorderly Conduct. 'rowdy, and at times hostile' Kentucky police have been able to deal with. Badgers (right) are pictured in the second half during the NCAA Men's Final Four Semifinal at Lucas Oil Stadium on April 4. Kentucky's next team. Wildcats are averaging a league-high 21.5 points per game, and are averaging a league-high 3.5 steals per game. Kentucky Dekker made. Kentucky a 62-62 lead. Bronson Koenig scored a game-winning basket with a minute left to give the Wildcats a 62-63 lead. Wisconsin won its first game of the season with a 98-87 win over the Minnesota Timberwolves.",0.731111168861389,0.772190153598785,0.751089334487915,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.3435596146218,0.832551538944244,0.860872566699982,0.846475183963776,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.544041060669055
"During exchanges with  Marr, Chancellor repeatedly ducked questions .Mr Osborne only said it would come from Conservatives’ ‘balanced plan’Labour deputy leader Harriet Harman said the promise was ‘illusory'","Andrew Marr were grilled by the BBC about the extra cash for the NHS Marr Show that he had found an extra £8billion Andrew Marr, who was asked about the Chancellor’s ties to the school, said: ‘It’s a bit of a pity that we’re not going to be able to do that. Tory manifesto. Britain,’ he said. Labour’s ‘stunning promise’ to the NHS. The Conservatives’ plans to cut the NHS are a ‘real threat’, the Health Secretary has said.",0.747640669345856,0.802042841911316,0.773886799812317,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.213250451527635,0.784613490104675,0.897741913795471,0.837374091148376,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.281192456156045
"White House said today that Jeremy Bernard would depart after a state dinner next month, confirming rumors he'd soon exit the administration .First lady offered a glowing review of Bernard's tenure, saying she was 'lucky to have such a talented individual on my team' and a 'lifelong friend'He is moving back to California 'to think about what’s next and spend some quality time with Garbo, my rescue beagle'White House has not yet named a replacement .","White House social secretary for the next four years,' the White House said. Barack Obama has been a close friend of Bernard for a long time. House'. Bernard is a former veterinary technician who worked for the White House for more than 20 years. Dave Mixner. White House's liaison to the National Endowment for the Humanities. White House aides have been largely unnoticed. Bernard, who is pictured with his wife, at a dinner party Jeremy Bernard has served quietly as White House social secretary since February 2011 and has carefully avoiding the limelight for the better part of his tenure. Bernard's will. White House. White House staffer had told him that he was'very proud' of the job and that he was'very proud of the fact that I'm a part of this great team'. The former House social secretary of Hillary Clinton, who died in November, told him she 'lost sleep toward the end because people told her she would go on to do great things next, but they never told her what'.",0.751428723335266,0.778199076652527,0.764579653739929,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.176248938158937,0.82978618144989,0.843674778938293,0.836672842502594,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.352999905583278
Kevin Franklin left his 80-year-old victim without any money to buy milk .Meanwhile fraudster funded dream Alps wedding with eight-years of thefts .Franklin said he needed money for failing business and after family deaths .When he was arrested the fraudster had told police: 'I played him'Jailed for nearly five years despite Franklin saying he's 'terrified' of prison .,"Kevin Franklin, who was jailed for five years, was found guilty of stealing £401,000 from the pensioner's life savings. Wrexham's imagination, and you lied about the money. Franklin, who was a chartered accountant, and told him he was going to Canada to visit his sister. Moneylenders' money. Franklin's life savings to a new level. Marklew said he was'very disappointed' with the verdict. A man who pleaded guilty to a charge of attempting to smuggle drugs into the UK has been jailed for five years.",0.755950629711151,0.787277579307556,0.771296143531799,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.36692740662959,0.807621836662293,0.862627029418945,0.834218740463257,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.426869896152565
Andy found fame in Made In Chelsea and dated Louise Thompson .Has his own line of surf-inspired city wear called Jam Industries .Models spring/summer collection on beachy shoot .,"Andy Jordan, who stars in Made In Chelsea, has launched his own line of city wear. The fashion designer, who is an avid surfer, shot a campaign on West Wittering Beach. The closest surf school to London is West Wittering Beach.",0.787961959838867,0.800760924816132,0.794309854507446,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.384573417722909,0.753424763679504,0.86215615272522,0.80413156747818,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.228042573821376
Gerard Pique will be making his 300th Barcelona appearance against PSG .The 28-year-old joined the Spanish giants in 2008 from Manchester United .Pique is poised to star in Barca's Champions League quarter-final with PSG .,Spain defender Gerard Pique is preparing to play his 300th game for Barcelona. The 28-year-old joined Barca in 2008 from Manchester United. Spanish media have dedicated their front page to the Spaniard. Pique is poised to star for Barcelona in their Champions League quarter-final match with PSG.,0.906011521816254,0.947101354598999,0.926100850105286,0.269419026620185,0.0903428422903493,0.178885375407924,0.178253433924918,0.597621011164769,0.803112626075745,0.920556843280792,0.857833564281464,0.36774779748743,0.166709517135502,0.235075239718949,0.234848417635198,0.296005144140373
